SurveyID,ProjectID,LocationName,Date,Collectors,Longitude,Latitude,SurveyTypeID,Plot.Name,SpeciesVarietalCode,SpeciesVarietalName,Measurement,CanopyID,Woody_DBH_cm,Woody_Height_m,ProjCode,Genus
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,ACNE,Acer negundo,30,,5.3,7.3,NAPSO,Acer
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,ACNE,Acer negundo,31,,6,8,NAPSO,Acer
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,SALE(SALA3),Salix lasiolepis,32,,40.3,10.7,NAPSO,Salix
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,ACNE,Acer negundo,33,,23.5,10.8,NAPSO,Acer
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,ACNE,Acer negundo,34,,22.2,10.8,NAPSO,Acer
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,ACNE,Acer negundo,35,,14,9,NAPSO,Acer
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,ACNE,Acer negundo,36,,18.9,8,NAPSO,Acer
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,ACNE,Acer negundo,37,,14.5,8.4,NAPSO,Acer
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,ACNE,Acer negundo,38,,13,4,NAPSO,Acer
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,ACNE,Acer negundo,40,,19.5,9.7,NAPSO,Acer
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,ACNE,Acer negundo,41,,23,8,NAPSO,Acer
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,JUHI,Juglans hindsii,42,,26.3,10,NAPSO,Juglans
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,FRLA,Fraxinus latifolia,9,,7,4.4,NAPSO,Fraxinus
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,POFR,Populus fremontii,1,,28.7,20,NAPSO,Populus
798,Napa_Sonoma,Riverfront Park,9/30/2013,M.Vaghti,-122.86,38.52,Plant,S02013_200,QULO,Quercus lobata,21,,18.9,8.1,NAPSO,Quercus
800,Napa_Sonoma,Steelhead Beach,10/1/2013,"M.Vaghti,Thomas,Ferdinanda",-122.9,38.5,Plant,S02013_202,FRLA,Fraxinus latifolia,9,,7,4.4,NAPSO,Fraxinus
800,Napa_Sonoma,Steelhead Beach,10/1/2013,"M.Vaghti,Thomas,Ferdinanda",-122.9,38.5,Plant,S02013_202,JUHI,Juglans hindsii,1,,12.4,7,NAPSO,Juglans
800,Napa_Sonoma,Steelhead Beach,10/1/2013,"M.Vaghti,Thomas,Ferdinanda",-122.9,38.5,Plant,S02013_202,QULO,Quercus lobata,21,,18.9,8.1,NAPSO,Quercus
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,1,,5.7,5.1,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,2,,6.7,6.7,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,3,,29.2,10,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,4,,31.4,10,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,5,,31.5,10.8,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,6,,29.1,10.2,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,7,,17.1,7,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,8,,33.1,6.6,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,9,,7,2.7,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,10,,16.2,13.3,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,11,,28.2,8.4,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,12,,42,11.6,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,13,,23.5,5.7,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,14,,31.4,11.6,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,15,,30,17.5,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,16,,6.4,7.5,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,17,,5.1,5.5,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,18,,6.5,8.2,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,19,,23,9.2,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,20,,13.3,3.3,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,POFR,Populus fremontii,22,,129,34.2,NAPSO,Populus
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,POFR,Populus fremontii,23,,80,8.4,NAPSO,Populus
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,24,,19.8,9.8,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,25,,38,12.1,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,26,,16,4.4,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,ACNE,Acer negundo,27,,32.2,10.9,NAPSO,Acer
801,Napa_Sonoma,Steelhead Beach,10/1/2013,"Meh,TG,FF,SA,MM,RA",-122.9,38.5,Plant,S02013_202,SALAE,Salix laevigata,28,,39,12.2,NAPSO,Salix
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,PSME,Pseudotsuga menziesii,75,,23,16.7,NAPSO,Pseudotsuga
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,PSME,Pseudotsuga menziesii,76,,8.2,9.5,NAPSO,Pseudotsuga
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,UMCA,Umbellaria californica,77,,5.6,6,NAPSO,Umbellaria
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,78,,11.1,5.7,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,79,,7.6,4.4,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,PSME,Pseudotsuga menziesii,82,,5.5,7,NAPSO,Pseudotsuga
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,PSME,Pseudotsuga menziesii,83,,5.4,8.2,NAPSO,Pseudotsuga
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,PSME,Pseudotsuga menziesii,84,,7.7,10.7,NAPSO,Pseudotsuga
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,85,,26.4,21.8,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,86,,6.6,5.4,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,87,,25.2,4.5,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,88,,34.1,19,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,89,,84,34.6,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,90,,5.4,5.5,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,91,,9.9,9.4,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,92,,22.4,20.4,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,93,,15.4,11.5,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,94,,10.2,7.6,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,95,,31.5,17.3,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,96,,5.8,8.2,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,97,,10.2,9.8,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,98,,9.6,7.9,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,99,,8.6,3.3,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,100,,20.2,20.6,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,PSME,Pseudotsuga menziesii,101,,14.7,16.6,NAPSO,Pseudotsuga
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,102,,7.4,7.5,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,103,,7.5,8.5,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,104,,5.8,13.5,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,105,,7.2,7.4,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,106,,13.9,7.2,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,107,,24.9,17.7,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,108,,5.9,4,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,109,,14.2,8.5,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,110,,38.2,21.8,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,111,,115.9,39.7,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,112,,5.9,2.5,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,SESE,Sequoia sempervirens,113,,17.3,10.7,NAPSO,Sequoia
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,ACNE,Acer negundo,21,,7.02,1.27,NAPSO,Acer
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,FRLA,Fraxinus latifolia,9,,7,4.4,NAPSO,Fraxinus
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,JUHI,Juglans hindsii,1,,12.4,7,NAPSO,Juglans
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,POFR,Populus fremontii,1,,28.7,20,NAPSO,Populus
802,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda",-122.69,38.59,Plant,S02013_203,QULO,Quercus lobata,21,,18.9,8.1,NAPSO,Quercus
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,PSME,Pseudotsuga menziesii,136,,9.4,7,NAPSO,Pseudotsuga
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,QUAG,Pseudotsuga menziesii,137,,25.3,12,NAPSO,Pseudotsuga
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,QUAG,Pseudotsuga menziesii,138,,29,5.6,NAPSO,Pseudotsuga
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,SESE,Sequoia sempervirens,139,,104.5,22.9,NAPSO,Sequoia
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,ARME,Arbutus menziesii,140,,28,8.7,NAPSO,Arbutus
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,ARME,Arbutus menziesii,141,,22.4,6.7,NAPSO,Arbutus
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,PSME,Pseudotsuga menziesii,142,,6.8,4,NAPSO,Pseudotsuga
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,PSME,Pseudotsuga menziesii,143,,6.5,2.9,NAPSO,Pseudotsuga
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,PSME,Pseudotsuga menziesii,144,,14.3,9.4,NAPSO,Pseudotsuga
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,PSME,Pseudotsuga menziesii,145,,46,26,NAPSO,Pseudotsuga
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,PSME,Pseudotsuga menziesii,146,,6.5,6.3,NAPSO,Pseudotsuga
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,PSME,Pseudotsuga menziesii,147,,5.5,5.2,NAPSO,Pseudotsuga
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,ARME,Arbutus menziesii,148,,26,7.2,NAPSO,Arbutus
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,ARME,Arbutus menziesii,149,,15.5,4.5,NAPSO,Arbutus
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,ARME,Arbutus menziesii,150,,8.3,1.5,NAPSO,Arbutus
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,ARME,Arbutus menziesii,151,,13,1.8,NAPSO,Arbutus
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,QUKE,Quercus kelloggii,152,,19,4.2,NAPSO,Quercus
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,ARME,Arbutus menziesii,153,,22.5,6.1,NAPSO,Arbutus
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,ARME,Arbutus menziesii,154,,32,9.4,NAPSO,Arbutus
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,PSME,Pseudotsuga menziesii,155,,82.7,22.7,NAPSO,Pseudotsuga
803,Napa_Sonoma,Pepperwood,10/1/2013,"M.Vaghti,Chris,Ferdinanda,Regina",-122.69,38.59,Plant,S02013_204,PSME,Pseudotsuga menziesii,156,,5.4,5,NAPSO,Pseudotsuga
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,1,,65.8,11.2,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,2,,36,12.7,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,3,,31.6,8.5,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,4,,26.9,9.5,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,5,,7.4,2.2,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,6,,26.2,7.4,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,FRLA,Fraxinus latifolia,7,,6.2,5.1,NAPSO,Fraxinus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,FRLA,Fraxinus latifolia,8,,5.8,3.3,NAPSO,Fraxinus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,FRLA,Fraxinus latifolia,9,,11.4,2.9,NAPSO,Fraxinus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,10,,17,7.9,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,11,,36.5,12.9,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,12,,19.8,9.3,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,13,,39.8,12.8,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,14,,49.4,12,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,SESE,Sequoia sempervirens,15,,128.7,28.1,NAPSO,Sequoia
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,SESE,Sequoia sempervirens,16,,121.6,32.4,NAPSO,Sequoia
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,17,,23,3.9,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,SESE,Sequoia sempervirens,18,,57.4,21.9,NAPSO,Sequoia
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,19,,27.5,14.8,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,20,,27.3,20,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,FRLA,Fraxinus latifolia,21,,12.5,6.3,NAPSO,Fraxinus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ALRH,Alnus rhombifolia,22,,9.1,4.8,NAPSO,Alnus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,ACNE,Acer negundo,21,,7.02,1.27,NAPSO,Acer
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,JUHI,Juglans hindsii,1,,12.4,7,NAPSO,Juglans
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,POFR,Populus fremontii,1,,28.7,20,NAPSO,Populus
804,Napa_Sonoma,MacMurray,10/3/2013,"Mehrey,SA,MM,CY",-122.9,38.52,Plant,S02013_207,QULO,Quercus lobata,21,,18.9,8.1,NAPSO,Quercus
805,Napa_Sonoma,Bothe Napa,10/4/2013,"M.Vaghti,Paul,Joe,Chris",-122.52,38.55,Plant,S02013_213,ALRH,Alnus rhombifolia,1,,24.4,15.47,NAPSO,Alnus
805,Napa_Sonoma,Bothe Napa,10/4/2013,"M.Vaghti,Paul,Joe,Chris",-122.52,38.55,Plant,S02013_213,PSME,Pseudotsuga menziesii,2,,60.3,19.6,NAPSO,Pseudotsuga
805,Napa_Sonoma,Bothe Napa,10/4/2013,"M.Vaghti,Paul,Joe,Chris",-122.52,38.55,Plant,S02013_213,ALRH,Alnus rhombifolia,3,,10,11.6,NAPSO,Alnus
