"","SurveyID","ProjectID","LocationName","Date","Collectors","Longitude","Latitude","SurveyTypeID","Plot.Name","SpeciesVarietalCode","SpeciesVarietalName","Measurement","CanopyID","Woody_DBH_cm","Woody_Height_m","ProjCode","Genus"
"4159",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",32,"",8.2,11,"CORP","Salix"
"4160",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",33,"",6.7,8.8,"CORP","Salix"
"4161",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",34,"",6.5,11,"CORP","Salix"
"4162",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",35,"",6.6,10,"CORP","Salix"
"4163",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",36,"",8.6,10,"CORP","Salix"
"4164",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",37,"",7.2,9.5,"CORP","Salix"
"4165",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",38,"",8.1,9.5,"CORP","Salix"
"4166",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",39,"",5.5,9.5,"CORP","Salix"
"4167",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",40,"",10.5,10,"CORP","Salix"
"4168",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",41,"",8.5,9.5,"CORP","Salix"
"4169",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",42,"",8.8,9,"CORP","Salix"
"4170",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",43,"",8.1,7,"CORP","Salix"
"4171",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",44,"",6.6,9.5,"CORP","Salix"
"4172",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",45,"",8.5,8,"CORP","Salix"
"4173",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",46,"",6.7,7.5,"CORP","Salix"
"4174",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",47,"",7.8,7.5,"CORP","Salix"
"4175",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",48,"",8.3,8,"CORP","Salix"
"4176",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",49,"",7.7,8.5,"CORP","Salix"
"4177",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",50,"",14.7,9,"CORP","Populus"
"4178",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",51,"",13.2,9,"CORP","Populus"
"4179",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",52,"",28.3,17,"CORP","Populus"
"4180",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",53,"",19.8,17,"CORP","Populus"
"4181",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",54,"",13.2,10.4,"CORP","Populus"
"4182",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",55,"",25.5,10.5,"CORP","Populus"
"4183",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","QULO","Quercus lobata",56,"",5.6,5,"CORP","Quercus"
"4184",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",57,"",14,17.7,"CORP","Populus"
"4185",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",58,"",15.5,17.7,"CORP","Populus"
"4186",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",59,"",14.8,10.2,"CORP","Populus"
"4187",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",60,"",15.6,15.4,"CORP","Populus"
"4188",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",61,"",30.2,13.3,"CORP","Populus"
"4189",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",62,"",15.4,11,"CORP","Populus"
"4190",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",63,"",18.4,13,"CORP","Populus"
"4191",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","POFR","Populus fremontii",64,"",8,8,"CORP","Populus"
"4192",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",1,"",52.2,24.9,"NASO","Populus"
"4193",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",2,"",27.8,24.9,"NASO","Populus"
"4194",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",3,"",29.7,24.9,"NASO","Populus"
"4195",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",4,"",7.2,6,"NASO","Populus"
"4196",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","ACNE","Acer negundo",5,"",7.1,3.8,"NASO","Acer"
"4197",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",6,"",12.6,14,"NASO","Populus"
"4198",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",7,"",16.7,14,"NASO","Populus"
"4199",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",8,"",8.3,13,"NASO","Populus"
"4200",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",9,"",7.5,9,"NASO","Populus"
"4201",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",10,"",17,13,"NASO","Populus"
"4202",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",11,"",7,8,"NASO","Populus"
"4203",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",12,"",21.7,24,"NASO","Populus"
"4204",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",13,"",12.3,11,"NASO","Populus"
"4205",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",14,"",8.5,12,"NASO","Populus"
"4206",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",15,"",5.1,9,"NASO","Populus"
"4207",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",16,"",13.5,15,"NASO","Populus"
"4208",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",17,"",9.9,14,"NASO","Populus"
"4209",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",18,"",6.8,8,"NASO","Populus"
"4210",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",19,"",9.1,11,"NASO","Populus"
"4211",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",20,"",7,8,"NASO","Populus"
"4212",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",21,"",15.4,15,"NASO","Populus"
"4213",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",22,"",7.7,9.5,"NASO","Populus"
"4214",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",23,"",17.2,17,"NASO","Populus"
"4215",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",24,"",16.5,17,"NASO","Populus"
"4216",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",25,"",17.5,22,"NASO","Populus"
"4217",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",26,"",12.2,22,"NASO","Populus"
"4218",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",27,"",12.4,12,"NASO","Populus"
"4219",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",28,"",6.9,10,"NASO","Populus"
"4220",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",29,"",9.3,9,"NASO","Populus"
"4221",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",30,"",12,16,"NASO","Populus"
"4222",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",31,"",12.2,15,"NASO","Populus"
"4223",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",32,"",8,8,"NASO","Populus"
"4224",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",33,"",9,10,"NASO","Populus"
"4225",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",34,"",6.7,12,"NASO","Populus"
"4226",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","ACNE","Acer negundo",35,"",6.13,8,"NASO","Acer"
"4227",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","FRLA","Fraxinus latifolia",36,"",5.7,8,"NASO","Fraxinus"
"4228",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","ACNE","Acer negundo",37,"",7.2,7,"NASO","Acer"
"4229",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","ACNE","Acer negundo",38,"",8.1,8,"NASO","Acer"
"4230",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","ACNE","Acer negundo",39,"",5.6,6,"NASO","Acer"
"4231",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","FRLA","Fraxinus latifolia",40,"",5.3,6,"NASO","Fraxinus"
"4232",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","FRLA","Fraxinus latifolia",41,"",5.9,6,"NASO","Fraxinus"
"4233",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","SAEX","Salix exigua",42,"",5.4,6,"NASO","Salix"
"4234",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","SALAS","Salix lasiolepis",43,"",7.7,9.5,"NASO","Salix"
"4235",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","SALAS","Salix lasiolepis",44,"",5.1,9,"NASO","Salix"
"4236",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","SALAS","Salix lasiolepis",45,"",7.1,8,"NASO","Salix"
"4237",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","SALAS","Salix lasiolepis",46,"",6.7,9.5,"NASO","Salix"
"4238",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","SALAS","Salix lasiolepis",47,"",5.3,6,"NASO","Salix"
"4239",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","SALAS","Salix lasiolepis",48,"",5.5,5.5,"NASO","Salix"
"4240",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","FRLA","Fraxinus latifolia",49,"",5.8,6,"NASO","Fraxinus"
"4241",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",50,"",14,16.5,"NASO","Populus"
"4242",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",51,"",19.9,18,"NASO","Populus"
"4243",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",52,"",17.5,15.5,"NASO","Populus"
"4244",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",53,"",30.6,18,"NASO","Populus"
"4245",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","QULO","Quercus lobata",54,"",8.9,5.9,"NASO","Quercus"
"4246",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","QULO","Quercus lobata",55,"",5,6.3,"NASO","Quercus"
"4247",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","QULO","Quercus lobata",56,"",6.9,6.3,"NASO","Quercus"
"4248",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",57,"",21.7,23.9,"NASO","Populus"
"4249",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",58,"",17.4,18.9,"NASO","Populus"
"4250",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",59,"",13.7,18.1,"NASO","Populus"
"4251",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",60,"",11.5,15.2,"NASO","Populus"
"4252",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",61,"",8.1,7.7,"NASO","Populus"
"4253",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",62,"",22.3,18,"NASO","Populus"
"4254",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",63,"",7.1,7.5,"NASO","Populus"
"4255",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",64,"",8.4,10,"NASO","Populus"
"4256",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",65,"",5.9,10,"NASO","Populus"
"4257",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",66,"",14.7,14.1,"NASO","Populus"
"4258",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",67,"",7.9,9,"NASO","Populus"
"4259",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",68,"",11.4,11.1,"NASO","Populus"
"4260",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",69,"",14.5,14.9,"NASO","Populus"
"4261",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",70,"",13.6,13.8,"NASO","Populus"
"4262",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",71,"",17.9,18.1,"NASO","Populus"
"4263",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","QULO","Quercus lobata",72,"",5.4,5,"NASO","Quercus"
"4264",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",73,"",10.3,9.6,"NASO","Populus"
"4265",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",74,"",10.6,11.4,"NASO","Populus"
"4266",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",75,"",11,15.7,"NASO","Populus"
"4267",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","SAEX","Salix exigua",76,"",8.2,8.1,"NASO","Salix"
"4268",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",77,"",13.1,13.9,"NASO","Populus"
"4269",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",78,"",19,20.2,"NASO","Populus"
"4270",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",79,"",16,13.4,"NASO","Populus"
"4271",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",80,"",12.8,12.7,"NASO","Populus"
"4272",820,"Napa_Sonoma","Bothe Napa","10/14/2013","RAH",-121.39,38.28,"Plant","Crp2013_509","POFR","Populus fremontii",81,"",7.7,8.3,"NASO","Populus"
"4273",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",1,"",10,7.26,"CORP","Quercus"
"4274",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",2,"",10.5,7.18,"CORP","Quercus"
"4278",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",6,"",16.1,9.48,"CORP","Quercus"
"4279",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",7,"",12,8.2,"CORP","Quercus"
"4280",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",8,"",18,8.59,"CORP","Quercus"
"4281",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",9,"",14.5,8.77,"CORP","Quercus"
"4282",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",10,"",8,5.67,"CORP","Quercus"
"4283",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",11,"",15.5,8,"CORP","Quercus"
"4284",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",12,"",15,7.8,"CORP","Quercus"
"4285",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",13,"",7.3,5.81,"CORP","Quercus"
"4286",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",14,"",12.5,5.08,"CORP","Quercus"
"4287",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",15,"",17.5,8.75,"CORP","Quercus"
"4288",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",16,"",18,8.48,"CORP","Quercus"
"4289",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",17,"",17,7.99,"CORP","Quercus"
"4290",821,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_600","QULO","Quercus lobata",18,"",16,7.42,"CORP","Quercus"
"4291",822,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_601","QULO","Quercus lobata",1,"",68.5,22.18,"CORP","Quercus"
"4292",822,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_601","QULO","Quercus lobata",2,"",53.2,21.68,"CORP","Quercus"
"4293",822,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_601","QULO","Quercus lobata",3,"",56.1,23.06,"CORP","Quercus"
"4294",822,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_601","QULO","Quercus lobata",4,"",82.4,24.52,"CORP","Quercus"
"4295",822,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_601","QULO","Quercus lobata",5,"",68.4,25.5,"CORP","Quercus"
"4296",822,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_601","QULO","Quercus lobata",6,"",58.3,15,"CORP","Quercus"
"4297",822,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_601","QULO","Quercus lobata",7,"",55.4,17.92,"CORP","Quercus"
"4298",822,"Cosumnes River Preserve","Denier","10/12/2013","Angie,Steve,Bonnie,Zach",-121.38,38.3,"Plant","Crp2013_601","FRLA","Fraxinus latifolia",8,"",43.4,8.96,"CORP","Fraxinus"
"4299",847,"Cosumnes River Preserve","Lower Floodplain","8/31/2013","RH,JD,DB",-121.4,38.27,"Plant","2","QULO","Quercus lobata",1,"1",10.8,4.84,"CORP","Quercus"
"4300",847,"Cosumnes River Preserve","Lower Floodplain","8/31/2013","RH,JD,DB",-121.4,38.27,"Plant","2","QULO","Quercus lobata",2,"2",16.7,5.13,"CORP","Quercus"
"4301",847,"Cosumnes River Preserve","Lower Floodplain","8/31/2013","RH,JD,DB",-121.4,38.27,"Plant","2","QULO","Quercus lobata",3,"3",6.6,5.13,"CORP","Quercus"
"4302",847,"Cosumnes River Preserve","Lower Floodplain","8/31/2013","RH,JD,DB",-121.4,38.27,"Plant","2","QULO","Quercus lobata",4,"4",8.9,5.13,"CORP","Quercus"
"4303",847,"Cosumnes River Preserve","Lower Floodplain","8/31/2013","RH,JD,DB",-121.4,38.27,"Plant","2","QULO","Quercus lobata",5,"5",11,5.66,"CORP","Quercus"
"4304",847,"Cosumnes River Preserve","Lower Floodplain","8/31/2013","RH,JD,DB",-121.4,38.27,"Plant","2","QULO","Quercus lobata",6,"6",7.5,3.62,"CORP","Quercus"
"4305",847,"Cosumnes River Preserve","Lower Floodplain","8/31/2013","RH,JD,DB",-121.4,38.27,"Plant","2","QULO","Quercus lobata",7,"7",16.8,6.73,"CORP","Quercus"
"4306",847,"Cosumnes River Preserve","Lower Floodplain","8/31/2013","RH,JD,DB",-121.4,38.27,"Plant","2","QULO","Quercus lobata",8,"8",13.2,3.21,"CORP","Quercus"
