# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-31 22:34:44 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11335000 COSUMNES R A MICHIGAN BAR CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11335000
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd
USGS	11335000	2010-08-29	12	A
USGS	11335000	2010-08-30	12	A
USGS	11335000	2010-08-31	13	A
USGS	11335000	2010-09-01	13	A
USGS	11335000	2010-09-02	13	A
USGS	11335000	2010-09-03	14	A
USGS	11335000	2010-09-04	13	A
USGS	11335000	2010-09-05	12	A
USGS	11335000	2010-09-06	12	A
USGS	11335000	2010-09-07	12	A
USGS	11335000	2010-09-08	12	A
USGS	11335000	2010-09-09	11	A
USGS	11335000	2010-09-10	11	A
USGS	11335000	2010-09-11	12	A
USGS	11335000	2010-09-12	13	A
USGS	11335000	2010-09-13	13	A
USGS	11335000	2010-09-14	13	A
USGS	11335000	2010-09-15	13	A
USGS	11335000	2010-09-16	13	A
USGS	11335000	2010-09-17	13	A
USGS	11335000	2010-09-18	12	A
USGS	11335000	2010-09-19	11	A
USGS	11335000	2010-09-20	12	A
USGS	11335000	2010-09-21	12	A
USGS	11335000	2010-09-22	13	A
USGS	11335000	2010-09-23	13	A
USGS	11335000	2010-09-24	12	A
USGS	11335000	2010-09-25	12	A
USGS	11335000	2010-09-26	12	A
USGS	11335000	2010-09-27	13	A
USGS	11335000	2010-09-28	12	A
USGS	11335000	2010-09-29	11	A
USGS	11335000	2010-09-30	10	A
USGS	11335000	2010-10-01	9.9	A
USGS	11335000	2010-10-02	10	A
USGS	11335000	2010-10-03	9.8	A
USGS	11335000	2010-10-04	9.4	A
USGS	11335000	2010-10-05	9.8	A
USGS	11335000	2010-10-06	13	A
USGS	11335000	2010-10-07	22	A
USGS	11335000	2010-10-08	20	A
USGS	11335000	2010-10-09	21	A
USGS	11335000	2010-10-10	23	A
USGS	11335000	2010-10-11	21	A
USGS	11335000	2010-10-12	20	A
USGS	11335000	2010-10-13	18	A
USGS	11335000	2010-10-14	16	A
USGS	11335000	2010-10-15	15	A
USGS	11335000	2010-10-16	15	A
USGS	11335000	2010-10-17	14	A
USGS	11335000	2010-10-18	15	A
USGS	11335000	2010-10-19	17	A
USGS	11335000	2010-10-20	18	A
USGS	11335000	2010-10-21	19	A
USGS	11335000	2010-10-22	20	A
USGS	11335000	2010-10-23	21	A
USGS	11335000	2010-10-24	49	A
USGS	11335000	2010-10-25	890	A
USGS	11335000	2010-10-26	326	A
USGS	11335000	2010-10-27	142	A
USGS	11335000	2010-10-28	100	A
USGS	11335000	2010-10-29	81	A
USGS	11335000	2010-10-30	72	A
USGS	11335000	2010-10-31	63	A
USGS	11335000	2010-11-01	60	A
USGS	11335000	2010-11-02	58	A
USGS	11335000	2010-11-03	54	A
USGS	11335000	2010-11-04	51	A
USGS	11335000	2010-11-05	47	A
USGS	11335000	2010-11-06	44	A
USGS	11335000	2010-11-07	49	A
USGS	11335000	2010-11-08	142	A
USGS	11335000	2010-11-09	202	A
USGS	11335000	2010-11-10	126	A
USGS	11335000	2010-11-11	111	A
USGS	11335000	2010-11-12	103	A
USGS	11335000	2010-11-13	90	A
USGS	11335000	2010-11-14	82	A
USGS	11335000	2010-11-15	78	A
USGS	11335000	2010-11-16	73	A
USGS	11335000	2010-11-17	73	A
USGS	11335000	2010-11-18	70	A
USGS	11335000	2010-11-19	68	A
USGS	11335000	2010-11-20	97	A
USGS	11335000	2010-11-21	317	A
USGS	11335000	2010-11-22	263	A
USGS	11335000	2010-11-23	519	A
USGS	11335000	2010-11-24	704	A
USGS	11335000	2010-11-25	275	A
USGS	11335000	2010-11-26	184	A
USGS	11335000	2010-11-27	197	A
USGS	11335000	2010-11-28	318	A
USGS	11335000	2010-11-29	241	A
USGS	11335000	2010-11-30	173	A
USGS	11335000	2010-12-01	151	A
USGS	11335000	2010-12-02	137	A
USGS	11335000	2010-12-03	133	A
USGS	11335000	2010-12-04	147	A
USGS	11335000	2010-12-05	201	A
USGS	11335000	2010-12-06	483	A
USGS	11335000	2010-12-07	653	A
USGS	11335000	2010-12-08	435	A
USGS	11335000	2010-12-09	428	A
USGS	11335000	2010-12-10	676	A
USGS	11335000	2010-12-11	682	A
USGS	11335000	2010-12-12	602	A
USGS	11335000	2010-12-13	529	A
USGS	11335000	2010-12-14	565	A
USGS	11335000	2010-12-15	1580	A
USGS	11335000	2010-12-16	1080	A
USGS	11335000	2010-12-17	898	A
USGS	11335000	2010-12-18	4510	A
USGS	11335000	2010-12-19	8040	A
USGS	11335000	2010-12-20	6240	A
USGS	11335000	2010-12-21	2940	A
USGS	11335000	2010-12-22	2300	A
USGS	11335000	2010-12-23	1840	A
USGS	11335000	2010-12-24	1470	A
USGS	11335000	2010-12-25	1360	A
USGS	11335000	2010-12-26	2610	A
USGS	11335000	2010-12-27	1750	A
USGS	11335000	2010-12-28	1570	A
USGS	11335000	2010-12-29	6630	A
USGS	11335000	2010-12-30	3480	A
USGS	11335000	2010-12-31	2150	A
USGS	11335000	2011-01-01	1900	A
USGS	11335000	2011-01-02	2630	A
USGS	11335000	2011-01-03	2290	A
USGS	11335000	2011-01-04	1710	A
USGS	11335000	2011-01-05	1410	A
USGS	11335000	2011-01-06	1230	A
USGS	11335000	2011-01-07	1100	A
USGS	11335000	2011-01-08	1010	A
USGS	11335000	2011-01-09	925	A
USGS	11335000	2011-01-10	847	A
USGS	11335000	2011-01-11	776	A
USGS	11335000	2011-01-12	736	A
USGS	11335000	2011-01-13	700	A
USGS	11335000	2011-01-14	717	A
USGS	11335000	2011-01-15	685	A
USGS	11335000	2011-01-16	679	A
USGS	11335000	2011-01-17	734	A
USGS	11335000	2011-01-18	821	A
USGS	11335000	2011-01-19	858	A
USGS	11335000	2011-01-20	838	A
USGS	11335000	2011-01-21	793	A
USGS	11335000	2011-01-22	751	A
USGS	11335000	2011-01-23	737	A
USGS	11335000	2011-01-24	702	A
USGS	11335000	2011-01-25	670	A
USGS	11335000	2011-01-26	647	A
USGS	11335000	2011-01-27	621	A
USGS	11335000	2011-01-28	598	A
USGS	11335000	2011-01-29	573	A
USGS	11335000	2011-01-30	923	A
USGS	11335000	2011-01-31	926	A
USGS	11335000	2011-02-01	703	A
USGS	11335000	2011-02-02	627	A
USGS	11335000	2011-02-03	568	A
USGS	11335000	2011-02-04	529	A
USGS	11335000	2011-02-05	509	A
USGS	11335000	2011-02-06	502	A
USGS	11335000	2011-02-07	502	A
USGS	11335000	2011-02-08	502	A
USGS	11335000	2011-02-09	491	A
USGS	11335000	2011-02-10	461	A
USGS	11335000	2011-02-11	444	A
USGS	11335000	2011-02-12	427	A
USGS	11335000	2011-02-13	410	A
USGS	11335000	2011-02-14	399	A
USGS	11335000	2011-02-15	396	A
USGS	11335000	2011-02-16	728	A
USGS	11335000	2011-02-17	1160	A
USGS	11335000	2011-02-18	2230	A
USGS	11335000	2011-02-19	3400	A
USGS	11335000	2011-02-20	1710	A
USGS	11335000	2011-02-21	1190	A
USGS	11335000	2011-02-22	973	A
USGS	11335000	2011-02-23	843	A
USGS	11335000	2011-02-24	770	A
USGS	11335000	2011-02-25	2770	A
USGS	11335000	2011-02-26	2120	A
USGS	11335000	2011-02-27	1310	A
USGS	11335000	2011-02-28	1030	A
USGS	11335000	2011-03-01	891	A
USGS	11335000	2011-03-02	862	A
USGS	11335000	2011-03-03	1590	A
USGS	11335000	2011-03-04	1620	A
USGS	11335000	2011-03-05	1370	A
USGS	11335000	2011-03-06	1610	A
USGS	11335000	2011-03-07	4870	A
USGS	11335000	2011-03-08	3250	A
USGS	11335000	2011-03-09	2500	A
USGS	11335000	2011-03-10	2150	A
USGS	11335000	2011-03-11	2070	A
USGS	11335000	2011-03-12	1940	A
USGS	11335000	2011-03-13	1830	A
USGS	11335000	2011-03-14	3190	A
USGS	11335000	2011-03-15	3440	A
USGS	11335000	2011-03-16	10400	A
USGS	11335000	2011-03-17	6820	A
USGS	11335000	2011-03-18	5040	A
USGS	11335000	2011-03-19	5540	A
USGS	11335000	2011-03-20	6490	A
USGS	11335000	2011-03-21	5800	A
USGS	11335000	2011-03-22	4150	A
USGS	11335000	2011-03-23	3700	A
USGS	11335000	2011-03-24	6040	A
USGS	11335000	2011-03-25	6480	A
USGS	11335000	2011-03-26	6910	A
USGS	11335000	2011-03-27	5400	A
USGS	11335000	2011-03-28	3840	A
USGS	11335000	2011-03-29	3160	A
USGS	11335000	2011-03-30	2770	A
USGS	11335000	2011-03-31	2660	A
USGS	11335000	2011-04-01	2870	A
USGS	11335000	2011-04-02	3260	A
USGS	11335000	2011-04-03	3420	A
USGS	11335000	2011-04-04	3170	A
USGS	11335000	2011-04-05	2990	A
USGS	11335000	2011-04-06	2940	A
USGS	11335000	2011-04-07	2810	A
USGS	11335000	2011-04-08	2600	A
USGS	11335000	2011-04-09	2280	A
USGS	11335000	2011-04-10	2000	A
USGS	11335000	2011-04-11	1830	A
USGS	11335000	2011-04-12	1730	A
USGS	11335000	2011-04-13	1680	A
USGS	11335000	2011-04-14	1630	A
USGS	11335000	2011-04-15	1510	A
USGS	11335000	2011-04-16	1480	A
USGS	11335000	2011-04-17	1580	A
USGS	11335000	2011-04-18	1760	A
USGS	11335000	2011-04-19	2030	A
USGS	11335000	2011-04-20	2130	A
USGS	11335000	2011-04-21	2290	A
USGS	11335000	2011-04-22	2440	A
USGS	11335000	2011-04-23	2170	A
USGS	11335000	2011-04-24	1980	A
USGS	11335000	2011-04-25	2010	A
USGS	11335000	2011-04-26	1900	A
USGS	11335000	2011-04-27	1780	A
USGS	11335000	2011-04-28	1680	A
USGS	11335000	2011-04-29	1640	A
USGS	11335000	2011-04-30	1540	A
USGS	11335000	2011-05-01	1430	A
USGS	11335000	2011-05-02	1380	A
USGS	11335000	2011-05-03	1390	A
USGS	11335000	2011-05-04	1430	A
USGS	11335000	2011-05-05	1510	A
USGS	11335000	2011-05-06	1640	A
USGS	11335000	2011-05-07	1680	A
USGS	11335000	2011-05-08	1690	A
USGS	11335000	2011-05-09	1560	A
USGS	11335000	2011-05-10	1380	A
USGS	11335000	2011-05-11	1250	A
USGS	11335000	2011-05-12	1190	A
USGS	11335000	2011-05-13	1200	A
USGS	11335000	2011-05-14	1260	A
USGS	11335000	2011-05-15	1410	A
USGS	11335000	2011-05-16	1400	A
USGS	11335000	2011-05-17	1180	A
USGS	11335000	2011-05-18	1640	A
USGS	11335000	2011-05-19	1420	A
USGS	11335000	2011-05-20	1200	A
USGS	11335000	2011-05-21	1180	A
USGS	11335000	2011-05-22	1270	A
USGS	11335000	2011-05-23	1270	A
USGS	11335000	2011-05-24	1220	A
USGS	11335000	2011-05-25	1200	A
USGS	11335000	2011-05-26	1200	A
USGS	11335000	2011-05-27	1090	A
USGS	11335000	2011-05-28	1030	A
USGS	11335000	2011-05-29	1060	A
USGS	11335000	2011-05-30	1000	A
USGS	11335000	2011-05-31	919	A
USGS	11335000	2011-06-01	877	A
USGS	11335000	2011-06-02	902	A
USGS	11335000	2011-06-03	858	A
USGS	11335000	2011-06-04	842	A
USGS	11335000	2011-06-05	880	A
USGS	11335000	2011-06-06	1440	A
USGS	11335000	2011-06-07	1430	A
USGS	11335000	2011-06-08	1210	A
USGS	11335000	2011-06-09	1170	A
USGS	11335000	2011-06-10	1160	A
USGS	11335000	2011-06-11	1170	A
USGS	11335000	2011-06-12	1150	A
USGS	11335000	2011-06-13	1110	A
USGS	11335000	2011-06-14	1070	A
USGS	11335000	2011-06-15	1080	A
USGS	11335000	2011-06-16	1080	A
USGS	11335000	2011-06-17	1010	A
USGS	11335000	2011-06-18	932	A
USGS	11335000	2011-06-19	883	A
USGS	11335000	2011-06-20	845	A
USGS	11335000	2011-06-21	817	A
USGS	11335000	2011-06-22	819	A
USGS	11335000	2011-06-23	807	A
USGS	11335000	2011-06-24	749	A
USGS	11335000	2011-06-25	661	A
USGS	11335000	2011-06-26	610	A
USGS	11335000	2011-06-27	575	A
USGS	11335000	2011-06-28	549	A
USGS	11335000	2011-06-29	739	A
USGS	11335000	2011-06-30	894	A
USGS	11335000	2011-07-01	715	A
USGS	11335000	2011-07-02	604	A
USGS	11335000	2011-07-03	546	A
USGS	11335000	2011-07-04	505	A
USGS	11335000	2011-07-05	471	A
USGS	11335000	2011-07-06	438	A
USGS	11335000	2011-07-07	425	A
USGS	11335000	2011-07-08	389	A
USGS	11335000	2011-07-09	347	A
USGS	11335000	2011-07-10	316	A
USGS	11335000	2011-07-11	289	A
USGS	11335000	2011-07-12	266	A
USGS	11335000	2011-07-13	249	A
USGS	11335000	2011-07-14	234	A
USGS	11335000	2011-07-15	227	A
USGS	11335000	2011-07-16	215	A
USGS	11335000	2011-07-17	200	A
USGS	11335000	2011-07-18	189	A
USGS	11335000	2011-07-19	181	A
USGS	11335000	2011-07-20	172	A
USGS	11335000	2011-07-21	160	A
USGS	11335000	2011-07-22	150	A
USGS	11335000	2011-07-23	143	A
USGS	11335000	2011-07-24	136	A
USGS	11335000	2011-07-25	132	A
USGS	11335000	2011-07-26	125	A
USGS	11335000	2011-07-27	119	A
USGS	11335000	2011-07-28	113	A
USGS	11335000	2011-07-29	108	A
USGS	11335000	2011-07-30	102	A
USGS	11335000	2011-07-31	100	A
USGS	11335000	2011-08-01	98	A
USGS	11335000	2011-08-02	94	A
USGS	11335000	2011-08-03	90	A
USGS	11335000	2011-08-04	87	A
USGS	11335000	2011-08-05	87	A
USGS	11335000	2011-08-06	84	A
USGS	11335000	2011-08-07	83	A
USGS	11335000	2011-08-08	82	A
USGS	11335000	2011-08-09	80	A
USGS	11335000	2011-08-10	78	A
USGS	11335000	2011-08-11	74	A
USGS	11335000	2011-08-12	72	A
USGS	11335000	2011-08-13	71	A
USGS	11335000	2011-08-14	68	A
USGS	11335000	2011-08-15	64	A
USGS	11335000	2011-08-16	63	A
USGS	11335000	2011-08-17	61	A
USGS	11335000	2011-08-18	59	A
USGS	11335000	2011-08-19	57	A
USGS	11335000	2011-08-20	58	A
USGS	11335000	2011-08-21	58	A
USGS	11335000	2011-08-22	56	A
USGS	11335000	2011-08-23	52	A
USGS	11335000	2011-08-24	50	A
USGS	11335000	2011-08-25	48	A
USGS	11335000	2011-08-26	48	A
USGS	11335000	2011-08-27	48	A
USGS	11335000	2011-08-28	46	A
USGS	11335000	2011-08-29	44	A
USGS	11335000	2011-08-30	45	A
USGS	11335000	2011-08-31	43	A
USGS	11335000	2011-09-01	41	A
USGS	11335000	2011-09-02	40	A
USGS	11335000	2011-09-03	39	A
USGS	11335000	2011-09-04	39	A
USGS	11335000	2011-09-05	38	A
USGS	11335000	2011-09-06	39	A
USGS	11335000	2011-09-07	39	A
USGS	11335000	2011-09-08	38	A
USGS	11335000	2011-09-09	37	A
USGS	11335000	2011-09-10	36	A
USGS	11335000	2011-09-11	35	A
USGS	11335000	2011-09-12	34	A
USGS	11335000	2011-09-13	43	A
USGS	11335000	2011-09-14	43	A
USGS	11335000	2011-09-15	40	A
USGS	11335000	2011-09-16	42	A
USGS	11335000	2011-09-17	41	A
USGS	11335000	2011-09-18	38	A
USGS	11335000	2011-09-19	38	A
USGS	11335000	2011-09-20	37	A
USGS	11335000	2011-09-21	37	A
USGS	11335000	2011-09-22	34	A
USGS	11335000	2011-09-23	33	A
USGS	11335000	2011-09-24	33	A
USGS	11335000	2011-09-25	32	A
USGS	11335000	2011-09-26	32	A
USGS	11335000	2011-09-27	34	A
USGS	11335000	2011-09-28	33	A
USGS	11335000	2011-09-29	34	A
USGS	11335000	2011-09-30	32	A
USGS	11335000	2011-10-01	31	A
USGS	11335000	2011-10-02	30	A
USGS	11335000	2011-10-03	31	A
USGS	11335000	2011-10-04	32	A
USGS	11335000	2011-10-05	49	A
USGS	11335000	2011-10-06	107	A
USGS	11335000	2011-10-07	104	A
USGS	11335000	2011-10-08	79	A
USGS	11335000	2011-10-09	64	A
USGS	11335000	2011-10-10	66	A
USGS	11335000	2011-10-11	97	A
USGS	11335000	2011-10-12	138	A
USGS	11335000	2011-10-13	105	A
USGS	11335000	2011-10-14	80	A
USGS	11335000	2011-10-15	71	A
USGS	11335000	2011-10-16	64	A
USGS	11335000	2011-10-17	61	A
USGS	11335000	2011-10-18	57	A
USGS	11335000	2011-10-19	56	A
USGS	11335000	2011-10-20	54	A
USGS	11335000	2011-10-21	54	A
USGS	11335000	2011-10-22	54	A
USGS	11335000	2011-10-23	53	A
USGS	11335000	2011-10-24	54	A
USGS	11335000	2011-10-25	55	A
USGS	11335000	2011-10-26	53	A
USGS	11335000	2011-10-27	52	A
USGS	11335000	2011-10-28	52	A
USGS	11335000	2011-10-29	52	A
USGS	11335000	2011-10-30	51	A
USGS	11335000	2011-10-31	47	A
USGS	11335000	2011-11-01	50	A
USGS	11335000	2011-11-02	51	A
USGS	11335000	2011-11-03	50	A
USGS	11335000	2011-11-04	49	A
USGS	11335000	2011-11-05	54	A
USGS	11335000	2011-11-06	59	A
USGS	11335000	2011-11-07	61	A
USGS	11335000	2011-11-08	64	A
USGS	11335000	2011-11-09	59	A
USGS	11335000	2011-11-10	57	A
USGS	11335000	2011-11-11	55	A
USGS	11335000	2011-11-12	56	A
USGS	11335000	2011-11-13	59	A
USGS	11335000	2011-11-14	64	A
USGS	11335000	2011-11-15	60	A
USGS	11335000	2011-11-16	58	A
USGS	11335000	2011-11-17	56	A
USGS	11335000	2011-11-18	56	A
USGS	11335000	2011-11-19	59	A
USGS	11335000	2011-11-20	79	A
USGS	11335000	2011-11-21	79	A
USGS	11335000	2011-11-22	76	A
USGS	11335000	2011-11-23	68	A
USGS	11335000	2011-11-24	65	A
USGS	11335000	2011-11-25	64	A
USGS	11335000	2011-11-26	62	A
USGS	11335000	2011-11-27	61	A
USGS	11335000	2011-11-28	60	A
USGS	11335000	2011-11-29	59	A
USGS	11335000	2011-11-30	58	A
USGS	11335000	2011-12-01	56	A
USGS	11335000	2011-12-02	54	A
USGS	11335000	2011-12-03	53	A
USGS	11335000	2011-12-04	52	A
USGS	11335000	2011-12-05	52	A
USGS	11335000	2011-12-06	51	A
USGS	11335000	2011-12-07	52	A
USGS	11335000	2011-12-08	52	A
USGS	11335000	2011-12-09	54	A
USGS	11335000	2011-12-10	54	A
USGS	11335000	2011-12-11	53	A
USGS	11335000	2011-12-12	53	A
USGS	11335000	2011-12-13	54	A
USGS	11335000	2011-12-14	54	A
USGS	11335000	2011-12-15	53	A
USGS	11335000	2011-12-16	53	A
USGS	11335000	2011-12-17	56	A
USGS	11335000	2011-12-18	55	A
USGS	11335000	2011-12-19	54	A
USGS	11335000	2011-12-20	53	A
USGS	11335000	2011-12-21	53	A
USGS	11335000	2011-12-22	52	A
USGS	11335000	2011-12-23	51	A
USGS	11335000	2011-12-24	46	A
USGS	11335000	2011-12-25	52	A
USGS	11335000	2011-12-26	54	A
USGS	11335000	2011-12-27	54	A
USGS	11335000	2011-12-28	53	A
USGS	11335000	2011-12-29	53	A
USGS	11335000	2011-12-30	54	A
USGS	11335000	2011-12-31	54	A
USGS	11335000	2012-01-01	54	A
USGS	11335000	2012-01-02	53	A
USGS	11335000	2012-01-03	52	A
USGS	11335000	2012-01-04	52	A
USGS	11335000	2012-01-05	51	A
USGS	11335000	2012-01-06	50	A
USGS	11335000	2012-01-07	50	A
USGS	11335000	2012-01-08	50	A
USGS	11335000	2012-01-09	49	A
USGS	11335000	2012-01-10	49	A
USGS	11335000	2012-01-11	49	A
USGS	11335000	2012-01-12	49	A
USGS	11335000	2012-01-13	48	A
USGS	11335000	2012-01-14	49	A
USGS	11335000	2012-01-15	48	A
USGS	11335000	2012-01-16	47	A
USGS	11335000	2012-01-17	46	A
USGS	11335000	2012-01-18	46	A
USGS	11335000	2012-01-19	43	A
USGS	11335000	2012-01-20	60	A
USGS	11335000	2012-01-21	485	A
USGS	11335000	2012-01-22	550	A
USGS	11335000	2012-01-23	409	A
USGS	11335000	2012-01-24	557	A
USGS	11335000	2012-01-25	269	A
USGS	11335000	2012-01-26	187	A
USGS	11335000	2012-01-27	161	A
USGS	11335000	2012-01-28	150	A
USGS	11335000	2012-01-29	132	A
USGS	11335000	2012-01-30	121	A
USGS	11335000	2012-01-31	113	A
USGS	11335000	2012-02-01	109	A
USGS	11335000	2012-02-02	106	A
USGS	11335000	2012-02-03	103	A
USGS	11335000	2012-02-04	97	A
USGS	11335000	2012-02-05	93	A
USGS	11335000	2012-02-06	90	A
USGS	11335000	2012-02-07	89	A
USGS	11335000	2012-02-08	88	A
USGS	11335000	2012-02-09	88	A
USGS	11335000	2012-02-10	85	A
USGS	11335000	2012-02-11	83	A
USGS	11335000	2012-02-12	84	A
USGS	11335000	2012-02-13	107	A
USGS	11335000	2012-02-14	152	A
USGS	11335000	2012-02-15	128	A
USGS	11335000	2012-02-16	119	A
USGS	11335000	2012-02-17	108	A
USGS	11335000	2012-02-18	101	A
USGS	11335000	2012-02-19	97	A
USGS	11335000	2012-02-20	96	A
USGS	11335000	2012-02-21	94	A
USGS	11335000	2012-02-22	91	A
USGS	11335000	2012-02-23	90	A
USGS	11335000	2012-02-24	91	A
USGS	11335000	2012-02-25	91	A
USGS	11335000	2012-02-26	90	A
USGS	11335000	2012-02-27	88	A
USGS	11335000	2012-02-28	89	A
USGS	11335000	2012-02-29	105	A
USGS	11335000	2012-03-01	162	A
USGS	11335000	2012-03-02	204	A
USGS	11335000	2012-03-03	166	A
USGS	11335000	2012-03-04	143	A
USGS	11335000	2012-03-05	134	A
USGS	11335000	2012-03-06	132	A
USGS	11335000	2012-03-07	142	A
USGS	11335000	2012-03-08	131	A
USGS	11335000	2012-03-09	125	A
USGS	11335000	2012-03-10	122	A
USGS	11335000	2012-03-11	127	A
USGS	11335000	2012-03-12	128	A
USGS	11335000	2012-03-13	133	A
USGS	11335000	2012-03-14	497	A
USGS	11335000	2012-03-15	1280	A
USGS	11335000	2012-03-16	1590	A
USGS	11335000	2012-03-17	4940	A
USGS	11335000	2012-03-18	2570	A
USGS	11335000	2012-03-19	1570	A
USGS	11335000	2012-03-20	1030	A
USGS	11335000	2012-03-21	857	A
USGS	11335000	2012-03-22	781	A
USGS	11335000	2012-03-23	772	A
USGS	11335000	2012-03-24	729	A
USGS	11335000	2012-03-25	709	A
USGS	11335000	2012-03-26	697	A
USGS	11335000	2012-03-27	611	A
USGS	11335000	2012-03-28	1000	A
USGS	11335000	2012-03-29	1050	A
USGS	11335000	2012-03-30	808	A
USGS	11335000	2012-03-31	890	A
USGS	11335000	2012-04-01	1620	A
USGS	11335000	2012-04-02	1200	A
USGS	11335000	2012-04-03	949	A
USGS	11335000	2012-04-04	911	A
USGS	11335000	2012-04-05	847	A
USGS	11335000	2012-04-06	743	A
USGS	11335000	2012-04-07	662	A
USGS	11335000	2012-04-08	598	A
USGS	11335000	2012-04-09	549	A
USGS	11335000	2012-04-10	520	A
USGS	11335000	2012-04-11	583	A
USGS	11335000	2012-04-12	910	A
USGS	11335000	2012-04-13	3700	A
USGS	11335000	2012-04-14	2140	A
USGS	11335000	2012-04-15	1260	A
USGS	11335000	2012-04-16	975	A
USGS	11335000	2012-04-17	859	A
USGS	11335000	2012-04-18	853	A
USGS	11335000	2012-04-19	894	A
USGS	11335000	2012-04-20	945	A
USGS	11335000	2012-04-21	1000	A
USGS	11335000	2012-04-22	1020	A
USGS	11335000	2012-04-23	1040	A
USGS	11335000	2012-04-24	1120	A
USGS	11335000	2012-04-25	1100	A
USGS	11335000	2012-04-26	1640	A
USGS	11335000	2012-04-27	2160	A
USGS	11335000	2012-04-28	1540	A
USGS	11335000	2012-04-29	1320	A
USGS	11335000	2012-04-30	1130	A
USGS	11335000	2012-05-01	1010	A
USGS	11335000	2012-05-02	912	A
USGS	11335000	2012-05-03	810	A
USGS	11335000	2012-05-04	735	A
USGS	11335000	2012-05-05	655	A
USGS	11335000	2012-05-06	596	A
USGS	11335000	2012-05-07	543	A
USGS	11335000	2012-05-08	501	A
USGS	11335000	2012-05-09	468	A
USGS	11335000	2012-05-10	447	A
USGS	11335000	2012-05-11	411	A
USGS	11335000	2012-05-12	382	A
USGS	11335000	2012-05-13	367	A
USGS	11335000	2012-05-14	349	A
USGS	11335000	2012-05-15	334	A
USGS	11335000	2012-05-16	315	A
USGS	11335000	2012-05-17	295	A
USGS	11335000	2012-05-18	270	A
USGS	11335000	2012-05-19	246	A
USGS	11335000	2012-05-20	224	A
USGS	11335000	2012-05-21	206	A
USGS	11335000	2012-05-22	192	A
USGS	11335000	2012-05-23	177	A
USGS	11335000	2012-05-24	169	A
USGS	11335000	2012-05-25	160	A
USGS	11335000	2012-05-26	162	A
USGS	11335000	2012-05-27	171	A
USGS	11335000	2012-05-28	182	A
USGS	11335000	2012-05-29	166	A
USGS	11335000	2012-05-30	150	A
USGS	11335000	2012-05-31	136	A
USGS	11335000	2012-06-01	129	A
USGS	11335000	2012-06-02	122	A
USGS	11335000	2012-06-03	115	A
USGS	11335000	2012-06-04	111	A
USGS	11335000	2012-06-05	156	A
USGS	11335000	2012-06-06	182	A
USGS	11335000	2012-06-07	145	A
USGS	11335000	2012-06-08	127	A
USGS	11335000	2012-06-09	114	A
USGS	11335000	2012-06-10	107	A
USGS	11335000	2012-06-11	103	A
USGS	11335000	2012-06-12	96	A
USGS	11335000	2012-06-13	91	A
USGS	11335000	2012-06-14	88	A
USGS	11335000	2012-06-15	84	A
USGS	11335000	2012-06-16	79	A
USGS	11335000	2012-06-17	76	A
USGS	11335000	2012-06-18	74	A
USGS	11335000	2012-06-19	71	A
USGS	11335000	2012-06-20	68	A
USGS	11335000	2012-06-21	64	A
USGS	11335000	2012-06-22	63	A
USGS	11335000	2012-06-23	60	A
USGS	11335000	2012-06-24	60	A
USGS	11335000	2012-06-25	64	A
USGS	11335000	2012-06-26	65	A
USGS	11335000	2012-06-27	63	A
USGS	11335000	2012-06-28	59	A
USGS	11335000	2012-06-29	56	A
USGS	11335000	2012-06-30	53	A
USGS	11335000	2012-07-01	51	A
USGS	11335000	2012-07-02	51	A
USGS	11335000	2012-07-03	50	A
USGS	11335000	2012-07-04	51	A
USGS	11335000	2012-07-05	45	A
USGS	11335000	2012-07-06	43	A
USGS	11335000	2012-07-07	41	A
USGS	11335000	2012-07-08	38	A
USGS	11335000	2012-07-09	36	A
USGS	11335000	2012-07-10	35	A
USGS	11335000	2012-07-11	33	A
USGS	11335000	2012-07-12	32	A
USGS	11335000	2012-07-13	30	A
USGS	11335000	2012-07-14	28	A
USGS	11335000	2012-07-15	28	A
USGS	11335000	2012-07-16	27	A
USGS	11335000	2012-07-17	28	A
USGS	11335000	2012-07-18	27	A
USGS	11335000	2012-07-19	27	A
USGS	11335000	2012-07-20	26	A
USGS	11335000	2012-07-21	25	A
USGS	11335000	2012-07-22	24	A
USGS	11335000	2012-07-23	23	A
USGS	11335000	2012-07-24	24	A
USGS	11335000	2012-07-25	24	A
USGS	11335000	2012-07-26	23	A
USGS	11335000	2012-07-27	22	A
USGS	11335000	2012-07-28	20	A
